Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
Estoque,cadastro,abrir/executar,ClientesF5_p,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,ClientesInt,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,ClientesMar,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,Cod Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Cod. Mun. Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,operacional/outro,abrir/executar,codigoFilial=,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,CodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,CodUsuario;NomUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,Complemento de Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Confirma Ativar o Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,fiscal,abrir/executar,Confirma Desativar o Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,excluir/cancelar,Confirma o cancelamento do Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,excluir/cancelar,Confirma o Estorno do cancelamento do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,Consistencia do Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,lavanderia/rol,abrir/executar,Controles das Tabelas,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,fiscal,abrir/executar,CorSatCla,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,fiscal,abrir/executar,CorSatClaF,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,d Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,operacional/outro,abrir/executar,d Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DADOS DO CLIENTE,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DB_Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DB_ClientesDrawDataCell,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DB_ClientesKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_ProdutosCellClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_ProdutosColEnter,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_ProdutosDrawColumnCell,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_ProdutosKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DB_ProdutosKeyUp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DBG_Cadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DBG_CadastrosDblClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DBG_CadastrosKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5CellClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5DblClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5DrawColumnCell,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5DrawDataCell,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5KeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesF5T,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesInt,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DBG_ClientesIntDrawColumnCell,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,DBGrid_ProdutosKit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuario(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuarioDropDown,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuarioEnter,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuarioExit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_CodUsuarioKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_ResUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DBLCB_ResUsuarioExit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,Deseja inserir o usuario?,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,Desmarca produto marcado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,Digite o email do usuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,Digite o email do usuario previamente cadastrado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,operacional/outro,abrir/executar,Digite o NOME da filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,sync/update/api,sincronizar/atualizar,DIGO da filial a ser cadastrada ou atualizada,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,operacional/outro,abrir/executar,digo da filial n,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,operacional/outro,abrir/executar,digo da filial/matriz,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,digo do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,digo do Cliente que indicou,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,estoque/produto,abrir/executar,digo do Produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,do cadastro de clientes todos os e-mails relacionados no arquivo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DS_Cadastro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DS_Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DS_ClientesF5,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DS_ClientesF5$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DS_ClientesInt,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,DS_TabelaPreco,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,auth/permissao,abrir/executar,DS_Usuarios,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,Dt.Cadastro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DtE_CadastroKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,criar/cadastrar,DTP_Cadastro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_dCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_dClienteH,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_dClienteKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_EmailCliEnter,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_EmailCliEnter+,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,cadastro,abrir/executar,Ed_EndCliEnter,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,financeiro/caixa,excluir/cancelar,Ed_FormaPagamento,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,financeiro/caixa,excluir/cancelar,Ed_FormaPagamentoExit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,financeiro/caixa,excluir/cancelar,Ed_FormaPagamentoKeyPress,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
Estoque,financeiro/caixa,excluir/cancelar,Ed_FormaPagamentoL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
